Function Number,Run Number,Error,Time
23,21,3245.863012932484,139.62136721611023
23,22,4424.7221911111965,140.8743097782135
23,23,3294.922942851801,144.27403926849365
23,24,3936.5629950921057,141.03060913085938
23,25,4058.9368124344946,145.6434576511383
23,26,4450.12360681015,151.70744132995605
23,27,4746.01129612168,153.40148329734802
23,28,4534.375527747205,140.36134266853333
23,29,3742.2053585079957,141.09227442741394
23,30,4341.307894666329,139.70758700370789
24,1,255.1955083267776,244.6510660648346
24,2,268.8792410942774,245.41093611717224
24,3,280.3613927714059,245.0785791873932
24,4,272.8239337351383,246.55853581428528
24,5,270.81664952035294,243.50094485282898
24,6,274.95244017320465,247.5535271167755
24,7,286.8381935742682,245.9054138660431
24,8,262.492888935642,260.0378360748291
24,9,283.641988166886,250.22012734413147
24,10,265.1511332057066,243.62768387794495
24,11,266.6378736611614,259.3044843673706
24,12,278.44632750447386,281.13375878334045
24,13,282.5853619882223,258.4091727733612
24,14,274.49773923277803,249.13285970687866
24,15,278.52070560759785,247.26041197776794
24,16,273.70162539120497,248.97852301597595
24,17,284.8205810941545,254.59263515472412
24,18,269.2699104246947,242.79152536392212
24,19,278.5523965018158,247.50522446632385
24,20,279.3787872849666,245.99747824668884
24,21,264.1778149530287,246.57111287117004
24,22,261.39914890086675,1167.1604192256927
24,23,274.4533624868641,259.05023431777954
24,24,253.7726688580501,251.30057048797607
24,25,263.0471428859437,268.5038962364197
24,26,273.55789675094366,248.41529417037964
24,27,283.5436774506961,245.17261695861816
24,28,272.261986367585,244.23243165016174
24,29,273.2448675046685,244.95057582855225
24,30,272.19750717556644,242.87639045715332
25,1,298.7189938434574,253.05368900299072
25,2,275.79737409527934,245.96671390533447
25,3,287.49762682185246,248.99446821212769
25,4,287.7300869255332,247.5990607738495
25,5,289.1760033769765,248.31851744651794
25,6,289.8491141946329,247.72029376029968
25,7,285.3450475008649,253.72908449172974
25,8,298.85324190000983,254.16773080825806
25,9,302.9099666325201,251.51035928726196
25,10,284.35644029389914,246.13549256324768
25,11,295.3128611755701,255.7878155708313
25,12,284.08143724456863,245.6216185092926
25,13,307.26462777682286,255.34479784965515
25,14,295.7903220971061,253.3172345161438
25,15,295.5336694326379,254.08996891975403
25,16,284.5749551699778,254.4564986228943
25,17,286.1907123054009,253.8176987171173
25,18,293.8631246842999,262.47113037109375
25,19,293.8961539417105,258.69695377349854
25,20,297.2322205444111,274.7846932411194
25,21,283.0018004000153,249.6930387020111
25,22,297.128040976728,254.79141426086426
25,23,292.4682715671372,261.74527287483215
25,24,299.60450631768254,247.48995232582092
25,25,294.59620439609375,250.96576046943665
25,26,288.83041739349073,303.3918070793152
25,27,286.10942259573085,253.39860677719116
25,28,299.8602663124093,248.93234634399414
25,29,295.51607384146155,252.5308587551117
25,30,280.26393380384434,269.0979793071747
26,1,200.1790399600584,290.85651683807373
26,2,200.21616046669783,342.4264841079712
26,3,200.0822916321049,307.6517562866211
26,4,200.07570192491403,291.98630023002625
26,5,200.14741853668602,302.82436442375183
26,6,200.14366369288246,295.98025822639465
26,7,200.1744790624307,305.90203309059143
26,8,200.09750883957145,297.17187786102295
26,9,200.13401383865084,298.67208194732666
26,10,200.16457095175747,298.221223115921
26,11,200.04318266741416,294.71680068969727
26,12,200.26050469742154,294.0230677127838
26,13,200.07384578941105,294.5366942882538
26,14,200.24582477832791,293.07805132865906
26,15,200.08895273150802,296.1503155231476
26,16,200.11541674991486,300.194194316864
26,17,200.12486808110316,291.19605565071106
26,18,200.10663870326653,297.17703771591187
26,19,200.14241244637378,293.07019686698914
26,20,200.19559417017035,301.1207375526428
26,21,200.130113845099,291.77981781959534
26,22,200.08227123548568,298.51160740852356
26,23,200.16996202781047,307.04330682754517
26,24,200.1284284656433,295.16126108169556
26,25,200.14529624625538,297.5927631855011
26,26,364.4012823649987,297.1611337661743
26,27,371.06025977921945,303.7934100627899
26,28,370.1882451487927,298.3537895679474
26,29,372.81705643440637,319.54454588890076
26,30,200.17119089050493,297.36172318458557
27,1,1112.1217014356662,283.5371820926666
27,2,1083.1021909364472,579.6252644062042
27,3,1042.119193109127,280.6175036430359
27,4,918.0521361509527,290.6745414733887
27,5,878.8360449313514,286.4054102897644
27,6,1023.270418447531,643.5459063053131
27,7,1014.0433081525662,360.358642578125
27,8,1042.4494000310424,312.7635943889618
27,9,994.0918028299575,328.4180989265442
27,10,976.309955212158,291.398601770401
27,11,1043.796297425578,495.62049293518066
27,12,1056.1533550142267,398.1543891429901
27,13,958.2625527754317,294.68123507499695
27,14,1065.9582871021303,350.41838455200195
27,15,1118.3780437900123,548.6894135475159
27,16,1062.057785128657,602.087060213089
27,17,975.6532504149955,282.95554089546204
27,18,1064.1036710026574,297.0141885280609
27,19,976.7011146349596,296.3562455177307
27,20,1091.0416229330267,323.6757299900055
27,21,968.9301703096453,299.38663053512573
27,22,1032.618876672802,294.99567675590515
27,23,894.0870176575722,368.30792903900146
27,24,1112.6092897874446,333.3035464286804
27,25,1064.7402128205445,317.99190735816956
27,26,971.9254891462451,308.19732761383057
27,27,1077.1844438586031,305.85218119621277
27,28,1071.5558905178532,289.23760867118835
27,29,992.3675092293765,288.4435713291168
27,30,960.511486406404,288.8205327987671
28,1,300.00000000000045,181.21228742599487
28,2,300.00000000000045,209.7732594013214
28,3,300.00000000000045,180.53102207183838
28,4,100.00000000000068,183.3105993270874
28,5,300.00000000000045,175.12811183929443
28,6,300.00000000000045,176.94690775871277
28,7,300.00000000000045,181.16509699821472
28,8,300.00000000000045,175.15780591964722
28,9,300.00000000000045,185.76481556892395
28,10,300.00000000000045,199.15420722961426
28,11,300.00000000000045,198.08481764793396
28,12,300.00000000000045,187.8459050655365
28,13,300.00000000000045,179.26759219169617
28,14,300.00000000000045,175.82743382453918
28,15,300.00000000000045,176.4776577949524
28,16,300.00000000000045,175.0541410446167
28,17,300.00000000000045,187.17175459861755
28,18,300.00000000000045,182.3194341659546
28,19,300.00000000000045,194.3135278224945
28,20,300.00000000000045,174.3981261253357
28,21,300.00000000000045,277.63770747184753
28,22,300.00000000000045,213.20752930641174
28,23,300.00000000000045,243.49621725082397
28,24,300.00000000000045,193.44059038162231
28,25,300.00000000000045,176.271164894104
28,26,300.00000000000045,185.08375072479248
28,27,300.00000000000045,211.80103039741516
28,28,300.00000000000045,203.65111136436462
28,29,300.00000000000045,182.95975255966187
28,30,300.00000000000045,178.2902126312256
