Function Number,Run Number,Error,Time
23,22,4350.927826895704,137.746009349823
23,23,4289.3665093447435,137.12463903427124
23,24,3716.5089299316796,137.47192859649658
23,25,4625.862542910068,137.2351188659668
23,26,4819.291715132708,137.41527342796326
23,27,3733.2435340988095,135.1558816432953
23,28,5241.232757109795,137.38278198242188
23,29,5477.904623294157,142.4172511100769
23,30,5804.661625390121,142.93168997764587
24,1,275.69003176760543,236.66937851905823
24,2,288.4244843136503,240.88668966293335
24,3,291.75575720789175,240.01258325576782
24,4,280.558164244756,355.10199069976807
24,5,281.85870163560594,292.85699224472046
24,6,272.6588243127828,233.20247197151184
24,7,268.9591981059407,232.90758681297302
24,8,271.0751212815303,238.15044260025024
24,9,264.94821491926155,234.86956644058228
24,10,265.9812587722042,239.2322804927826
24,11,284.3332677122726,240.4666874408722
24,12,258.36984978714827,238.37040877342224
24,13,286.67075968656377,237.571608543396
24,14,281.1178491501644,236.94316720962524
24,15,274.74634672364823,234.98881888389587
24,16,271.9528421687678,237.21062588691711
24,17,283.65954445599914,237.51127767562866
24,18,278.15322602734204,239.82167148590088
24,19,285.55974656812214,234.1181435585022
24,20,268.1908216011391,233.78839540481567
24,21,281.1241601994211,240.3947308063507
24,22,284.16566387966054,239.42737984657288
24,23,271.1343356527984,235.84978079795837
24,24,276.51368100802983,491.3490197658539
24,25,278.0424536946741,236.61946964263916
24,26,285.59556778593105,240.47503781318665
24,27,290.0757884707564,240.60356855392456
24,28,279.5033286353714,369.22449493408203
24,29,279.37862808226464,238.5782310962677
24,30,271.06457016020113,240.99611043930054
25,1,288.8212971871528,238.57176756858826
25,2,284.4818758740248,241.0275113582611
25,3,294.41391455150483,477.97900104522705
25,4,293.8532740976598,239.77970004081726
25,5,286.63056134233125,238.2756428718567
25,6,278.9903867450853,240.817711353302
25,7,281.67212469365586,500.1708438396454
25,8,290.11920418090654,240.21805715560913
25,9,281.046179310689,239.9714241027832
25,10,293.51206981282803,237.87836575508118
25,11,286.7892074092915,238.886461019516
25,12,296.3061699583668,240.13144946098328
25,13,294.25368042532114,236.97882413864136
25,14,293.680451742114,238.66982460021973
25,15,277.40235964464546,242.95708894729614
25,16,302.30175018745445,237.1806468963623
25,17,305.84916956935535,243.42028665542603
25,18,281.3371090896196,241.82441449165344
25,19,278.5384002836495,239.80121207237244
25,20,294.58750251713946,239.02006936073303
25,21,289.5539711617007,238.32533288002014
25,22,279.3524516585512,242.8980896472931
25,23,269.0700916345804,242.0927186012268
25,24,295.84633463254477,240.55181193351746
25,25,294.8539930347497,244.54502248764038
25,26,292.16661765731646,239.3808000087738
25,27,296.2944575202316,245.5396387577057
25,28,289.5496995048252,241.14137482643127
25,29,286.18061764918184,248.1618001461029
25,30,298.52905181796996,237.75345492362976
26,1,200.0585941352051,284.47018814086914
26,2,358.16555761968266,302.09596991539
26,3,373.96076159879067,279.11026883125305
26,4,200.03959809056323,285.0523602962494
26,5,351.9559834856784,407.8369245529175
26,6,370.9056080413393,364.7019045352936
26,7,200.06690969090982,285.22666096687317
26,8,376.8218833003539,285.6168954372406
26,9,360.1024682378643,284.27222514152527
26,10,360.7204251273847,281.3411588668823
26,11,358.7431336970576,284.89908719062805
26,12,363.1725783908114,282.5834937095642
26,13,368.228253326718,284.9337749481201
26,14,377.03176058547183,282.2915744781494
26,15,367.42208366544764,282.5757772922516
26,16,200.04876182865974,285.4662928581238
26,17,365.98711414242825,281.7454288005829
26,18,363.16673586176285,282.84120416641235
26,19,359.78006134640987,281.2624261379242
26,20,354.3591594765594,283.9767780303955
26,21,362.99780786409883,284.79456877708435
26,22,375.2154131328143,284.1106770038605
26,23,354.03235123482455,280.87712001800537
26,24,371.21158262223116,283.41907024383545
26,25,371.6991232602511,285.731698513031
26,26,374.2039845558679,278.60260796546936
26,27,355.6568542494981,284.02511167526245
26,28,354.74951541337055,288.1847982406616
26,29,356.6474146575574,288.6624827384949
26,30,370.052877903785,284.49521827697754
27,1,1148.3407078562736,273.6208736896515
27,2,958.9547816084496,277.0818724632263
27,3,1004.9599574227204,275.92019867897034
27,4,1151.1780887454534,272.9140706062317
27,5,1153.7731626652726,274.5985288619995
27,6,990.786701783355,274.5828802585602
27,7,1144.0226519292278,277.0492596626282
27,8,1067.7676638628668,277.8983955383301
27,9,871.0696415499897,275.42381715774536
27,10,1019.5633178917801,278.4842436313629
27,11,1104.7404123754695,279.8084056377411
27,12,929.3935997815943,281.8017144203186
27,13,1088.5742191752356,277.5339596271515
27,14,782.6934395070575,291.5274569988251
27,15,960.7902800564648,285.73729610443115
27,16,1116.9278945203941,292.80063033103943
27,17,790.2742283593843,296.4847755432129
27,18,1124.590565896634,299.6303117275238
27,19,940.5778709040355,308.0109152793884
27,20,1073.5814390481974,310.95947003364563
27,21,886.2728146765171,305.4800567626953
27,22,1005.8854966329891,302.9624707698822
27,23,1037.1665093071997,302.0323224067688
27,24,1055.9498094646233,329.6176152229309
27,25,1088.0254822856778,349.81632685661316
27,26,943.9059727005229,327.5805449485779
27,27,1078.110819671977,327.21342039108276
27,28,919.9381899989721,329.68097734451294
27,29,967.7322581710082,314.88266706466675
27,30,906.133464757032,343.2901315689087
28,1,300.0,201.3572769165039
28,2,300.0000000000009,211.6999101638794
28,3,300.00000000000045,209.60671067237854
28,4,300.00000000000045,229.24049854278564
28,5,300.00000000000045,188.174382686615
28,6,300.00000000000045,195.78158736228943
28,7,1738.2478892786403,202.1639153957367
28,8,1724.0810405768966,195.3172369003296
28,9,300.00000000000045,187.61837148666382
28,10,300.00000000000045,185.17462420463562
28,11,300.00000000000045,216.37429428100586
28,12,300.00000000000045,206.48290300369263
28,13,300.00000000000045,215.8125250339508
28,14,300.00000000000045,189.06954145431519
28,15,300.00000000000045,186.3207070827484
28,16,300.00000000000045,193.10214352607727
28,17,300.00000000000045,193.23885822296143
28,18,300.00000000000045,198.98212122917175
28,19,300.0000000000009,200.87259554862976
28,20,300.00000000000045,198.5371835231781
28,21,300.00000000000045,191.02057266235352
28,22,300.00000000000045,181.72930192947388
28,23,300.00000000000045,177.84070134162903
28,24,300.00000000000045,187.4217233657837
28,25,300.0000051588354,175.87788939476013
28,26,300.00000000000045,182.40017867088318
28,27,300.00000000000045,183.39761877059937
28,28,1495.0640741420675,186.3254632949829
28,29,300.00000000000045,179.1937072277069
28,30,300.00000000000045,176.9469804763794
